Year,Month,Day,Return
1999,3,1,-0.1752
1999,3,2,-0.8623
1999,3,3,0.1795
1999,3,4,1.5427
1999,3,5,2.3126
1999,3,8,0.5692
1999,3,9,-0.2253
1999,3,10,0.5469
1999,3,11,0.8424
1999,3,12,-0.2381
1999,3,15,0.9787
1999,3,16,-0.0673
1999,3,17,-0.6552
1999,3,18,1.4432
1999,3,19,-1.311
1999,3,22,-0.1755
1999,3,23,-2.6885
1999,3,24,0.511
1999,3,25,1.6869
1999,3,26,-0.5574
1999,3,29,2.1336
1999,3,30,-0.719
1999,3,31,-1.1055
1999,4,1,0.5714
1999,4,5,2.1179
1999,4,6,-0.2445
1999,4,7,0.6829
1999,4,8,1.288
1999,4,9,0.3252
1999,4,12,0.7632
1999,4,13,-0.6492
1999,4,14,-1.5839
1999,4,15,-0.42
1999,4,16,-0.2918
1999,4,19,-2.2381
1999,4,20,1.2943
1999,4,21,2.293
1999,4,22,1.6989
1999,4,23,-0.145
1999,4,26,0.2351
1999,4,27,0.2029
1999,4,28,-0.8725
1999,4,29,-0.5981
1999,4,30,-0.5697
1999,5,3,1.4567
1999,5,4,-1.6706
1999,5,5,1.1494
1999,5,6,-1.1326
1999,5,7,0.9722
1999,5,10,-0.3494
1999,5,11,1.1423
1999,5,12,0.6189
1999,5,13,0.261
1999,5,14,-2.1761
1999,5,17,0.1263
1999,5,18,-0.4606
1999,5,19,0.8183
1999,5,20,-0.4017
1999,5,21,-0.6379
1999,5,24,-1.7771
1999,5,25,-1.7028
1999,5,26,1.5852
1999,5,27,-1.7896
1999,5,28,1.5943
1999,6,1,-0.5823
1999,6,2,0.0425
1999,6,3,0.3653
1999,6,4,2.1708
1999,6,7,0.5099
1999,6,8,-1.2881
1999,6,9,0.0994
1999,6,10,-1.1997
1999,6,11,-0.7046
1999,6,14,0.0278
1999,6,15,0.5533
1999,6,16,2.248
1999,6,17,0.7133
1999,6,18,0.2194
1999,6,21,0.4587
1999,6,22,-0.9726
1999,6,23,-0.2111
1999,6,24,-1.2963
1999,6,25,-0.0357
1999,6,28,1.2195
1999,6,29,1.5097
1999,6,30,1.5731
1999,7,1,0.601
1999,7,2,0.743
1999,7,6,-0.2228
1999,7,7,0.5576
1999,7,8,-0.1032
1999,7,9,0.6354
1999,7,12,-0.2979
1999,7,13,-0.396
1999,7,14,0.3308
1999,7,15,0.8189
1999,7,16,0.6498
1999,7,19,-0.7845
1999,7,20,-2.1703
1999,7,21,0.159
1999,7,22,-1.3282
1999,7,23,-0.2961
1999,7,26,-0.6765
1999,7,27,1.1189
1999,7,28,0.1878
1999,7,29,-1.7848
1999,7,30,-0.918
1999,8,2,-0.0504
1999,8,3,-0.442
1999,8,4,-1.2744
1999,8,5,0.642
1999,8,6,-1.0215
1999,8,9,-0.1915
1999,8,10,-1.2614
1999,8,11,1.5998
1999,8,12,-0.2896
1999,8,13,2.274
1999,8,16,0.2327
1999,8,17,1.0062
1999,8,18,-0.8422
1999,8,19,-0.694
1999,8,20,0.9837
1999,8,23,1.7664
1999,8,24,0.2411
1999,8,25,1.3414
1999,8,26,-1.4315
1999,8,27,-1.0088
1999,8,30,-1.7986
1999,8,31,-0.2727
1999,9,1,0.8073
1999,9,2,-0.8985
1999,9,3,2.8906
1999,9,7,-0.5003
1999,9,8,-0.4665
1999,9,9,0.2611
1999,9,10,0.2968
1999,9,13,-0.5571
1999,9,14,-0.5833
1999,9,15,-1.371
1999,9,16,0.0387
1999,9,17,1.2848
1999,9,20,0.0082
1999,9,21,-2.0928
1999,9,22,0.2241
1999,9,23,-2.2968
1999,9,24,-0.2382
1999,9,27,0.4658
1999,9,28,-0.0865
1999,9,29,-1.0786
1999,9,30,1.1306
1999,10,1,0.0078
1999,10,4,1.6986
1999,10,5,-0.2491
1999,10,6,1.8481
1999,10,7,-0.5855
1999,10,8,1.3949
1999,10,11,-0.0606
1999,10,12,-1.6604
1999,10,13,-2.0936
1999,10,14,-0.1657
1999,10,15,-2.8058
1999,10,18,0.5387
1999,10,19,0.5733
1999,10,20,2.2286
1999,10,21,-0.4514
1999,10,22,1.4054
1999,10,25,-0.6161
1999,10,26,-0.906
1999,10,27,1.1545
1999,10,28,3.5266
1999,10,29,1.5263
1999,11,1,-0.6464
1999,11,2,-0.4712
1999,11,3,0.5335
1999,11,4,0.569
1999,11,5,0.557
1999,11,8,0.4948
1999,11,9,-0.8518
1999,11,10,0.5991
1999,11,11,0.5825
1999,11,12,1.0569
1999,11,15,-0.1196
1999,11,16,1.8417
1999,11,17,-0.6591
1999,11,18,1.0087
1999,11,19,-0.2063
1999,11,22,-0.0745
1999,11,23,-1.1471
1999,11,24,0.8856
1999,11,26,-0.0325
1999,11,29,-0.6205
1999,11,30,-1.3439
1999,12,1,0.6343
1999,12,2,0.8099
1999,12,3,1.7217
1999,12,6,-0.6956
1999,12,7,-0.9949
1999,12,8,-0.3754
1999,12,9,0.3013
1999,12,10,0.6342
1999,12,13,-0.1284
1999,12,14,-0.8515
1999,12,15,0.7234
1999,12,16,0.3863
1999,12,17,0.1586
1999,12,20,-0.2069
1999,12,21,1.0817
1999,12,22,0.1884
1999,12,23,1.5465
1999,12,27,-0.085
1999,12,28,0.0384
1999,12,29,0.3979
1999,12,30,0.069
1999,12,31,0.3264
2000,1,3,-0.9549
2000,1,4,-3.8345
2000,1,5,0.1922
2000,1,6,0.0956
2000,1,7,2.709
2000,1,10,1.119
2000,1,11,-1.3063
2000,1,12,-0.4386
2000,1,13,1.217
2000,1,14,1.0671
2000,1,18,-0.6832
2000,1,19,0.0522
2000,1,20,-0.7095
2000,1,21,-0.2912
2000,1,24,-2.7634
2000,1,25,0.6065
2000,1,26,-0.4213
2000,1,27,-0.3938
2000,1,28,-2.7457
2000,1,31,2.5218
2000,2,1,1.0628
2000,2,2,-0.0114
2000,2,3,1.1248
2000,2,4,-0.0421
2000,2,7,-0.0091
2000,2,8,1.2273
2000,2,9,-2.0822
2000,2,10,0.3634
2000,2,11,-2.0969
2000,2,14,0.2033
2000,2,15,0.8713
2000,2,16,-1.0256
2000,2,17,0.0425
2000,2,18,-3.0376
2000,2,22,0.4517
2000,2,23,0.6301
2000,2,24,-0.5336
2000,2,25,-1.4829
2000,2,28,1.1017
2000,2,29,1.3627
2000,3,1,0.9346
2000,3,2,0.1863
2000,3,3,1.9837
2000,3,6,-1.2695
2000,3,7,-2.5631
2000,3,8,0.8173
2000,3,9,2.5602
2000,3,10,-0.4723
2000,3,13,-0.8207
2000,3,14,-1.7685
2000,3,15,2.428
2000,3,16,4.7639
2000,3,17,0.4114
2000,3,20,-0.5353
2000,3,21,2.5566
2000,3,22,0.4532
2000,3,23,1.7799
2000,3,24,0.0072
2000,3,27,-0.2357
2000,3,28,-1.0585
2000,3,29,0.0524
2000,3,30,-1.3656
2000,3,31,0.7164
2000,4,3,0.4931
2000,4,4,-0.7464
2000,4,5,-0.4924
2000,4,6,0.9392
2000,4,7,0.9998
2000,4,10,-0.7841
2000,4,11,-0.2572
2000,4,12,-2.2271
2000,4,13,-1.8171
2000,4,14,-5.8278
2000,4,17,3.3084
2000,4,18,2.8663
2000,4,19,-0.9808
2000,4,20,0.4953
2000,4,24,-0.3262
2000,4,25,3.3276
2000,4,26,-1.1134
2000,4,27,0.269
2000,4,28,-0.8526
2000,5,1,1.0892
2000,5,2,-1.4957
2000,5,3,-2.1566
2000,5,4,-0.3908
2000,5,5,1.636
2000,5,8,-0.5905
2000,5,9,-0.8447
2000,5,10,-2.06
2000,5,11,1.7902
2000,5,12,0.9341
2000,5,15,2.2098
2000,5,16,0.9419
2000,5,17,-1.2442
2000,5,18,-0.7315
2000,5,19,-2.1055
2000,5,22,-0.4428
2000,5,23,-1.9176
2000,5,24,1.8335
2000,5,25,-1.253
2000,5,26,-0.2533
2000,5,30,3.2242
2000,5,31,-0.1301
2000,6,1,1.9858
2000,6,2,1.9637
2000,6,5,-0.6519
2000,6,6,-0.6671
2000,6,7,0.9274
2000,6,8,-0.6586
2000,6,9,-0.3229
2000,6,12,-0.7516
2000,6,13,1.621
2000,6,14,0.0749
2000,6,15,0.5569
2000,6,16,-0.965
2000,6,19,1.4708
2000,6,20,-0.6763
2000,6,21,0.2155
2000,6,22,-1.822
2000,6,23,-0.7368
2000,6,26,0.9594
2000,6,27,-0.3271
2000,6,28,0.2944
2000,6,29,-0.8544
2000,6,30,0.8465
2000,7,3,1.0271
2000,7,5,-1.5862
2000,7,6,0.7219
2000,7,7,1.5261
2000,7,10,-0.2218
2000,7,11,0.3565
2000,7,12,0.813
2000,7,13,0.1956
2000,7,14,0.9453
2000,7,17,0.0338
2000,7,18,-1.1089
2000,7,19,-0.7886
2000,7,20,0.9184
2000,7,21,-1.0284
2000,7,24,-1.0742
2000,7,25,0.6952
2000,7,26,-1.4955
2000,7,27,-0.1928
2000,7,28,-2.0509
2000,7,31,0.7705
2000,8,1,0.5081
2000,8,2,0.0417
2000,8,3,0.9634
2000,8,4,0.7139
2000,8,7,1.1204
2000,8,8,0.2352
2000,8,9,-0.6697
2000,8,10,-0.8568
2000,8,11,0.7937
2000,8,14,1.3398
2000,8,15,-0.478
2000,8,16,-0.3085
2000,8,17,1.0961
2000,8,18,-0.2908
2000,8,21,0.5202
2000,8,22,-0.09
2000,8,23,0.5233
2000,8,24,0.1554
2000,8,25,-0.1233
2000,8,28,0.5072
2000,8,29,-0.2807
2000,8,30,-0.4802
2000,8,31,1.0043
2000,9,1,0.2036
2000,9,5,-0.9002
2000,9,6,-0.984
2000,9,7,0.6876
2000,9,8,-0.5331
2000,9,11,-0.3506
2000,9,12,-0.4882
2000,9,13,0.197
2000,9,14,-0.2721
2000,9,15,-1.017
2000,9,18,-1.4531
2000,9,19,1.0654
2000,9,20,-0.5863
2000,9,21,-0.1578
2000,9,22,-0.0228
2000,9,25,-0.6689
2000,9,26,-0.8214
2000,9,27,-0.0448
2000,9,28,2.2235
2000,9,29,-1.4935
2000,10,2,-0.0195
2000,10,3,-0.6803
2000,10,4,0.551
2000,10,5,0.1367
2000,10,6,-1.9
2000,10,9,-0.494
2000,10,10,-1.0706
2000,10,11,-1.6171
2000,10,12,-2.5509
2000,10,13,3.3381
2000,10,16,0.0327
2000,10,17,-1.7932
2000,10,18,-0.5808
2000,10,19,3.4743
2000,10,20,0.5883
2000,10,23,-0.0823
2000,10,24,0.1684
2000,10,25,-2.3767
2000,10,26,-0.0337
2000,10,27,1.1096
2000,10,30,1.383
2000,10,31,2.1978
2000,11,1,-0.5723
2000,11,2,0.4996
2000,11,3,-0.1141
2000,11,6,0.3855
2000,11,7,-0.0223
2000,11,8,-1.5777
2000,11,9,-0.6486
2000,11,10,-2.4398
2000,11,13,-1.0776
2000,11,14,2.3452
2000,11,15,0.496
2000,11,16,-1.2584
2000,11,17,-0.3352
2000,11,20,-1.8352
2000,11,21,0.3523
2000,11,22,-1.8548
2000,11,24,1.4678
2000,11,27,0.5366
2000,11,28,-0.9548
2000,11,29,0.4371
2000,11,30,-2.0105
2000,12,1,0.0213
2000,12,4,0.7406
2000,12,5,3.8922
2000,12,6,-1.822
2000,12,7,-0.5853
2000,12,8,1.9605
2000,12,11,0.7526
2000,12,12,-0.6535
2000,12,13,-0.8161
2000,12,14,-1.4015
2000,12,15,-2.1463
2000,12,18,0.8071
2000,12,19,-1.2958
2000,12,20,-3.1296
2000,12,21,0.8002
2000,12,22,2.4403
2000,12,26,0.706
2000,12,27,1.044
2000,12,28,0.3988
2000,12,29,-1.0448
2001,1,2,-2.8032
2001,1,3,5.0099
2001,1,4,-1.0552
2001,1,5,-2.6242
2001,1,8,-0.1918
2001,1,9,0.3812
2001,1,10,0.9586
2001,1,11,1.0318
2001,1,12,-0.6406
2001,1,16,0.6319
2001,1,17,0.2126
2001,1,18,1.3915
2001,1,19,-0.4028
2001,1,22,0.0268
2001,1,23,1.3032
2001,1,24,0.2867
2001,1,25,-0.4977
2001,1,26,-0.1886
2001,1,29,0.6805
2001,1,30,0.7008
2001,1,31,-0.562
2001,2,1,0.5461
2001,2,2,-1.7474
2001,2,5,0.3587
2001,2,6,-0.1514
2001,2,7,-0.8408
2001,2,8,-0.6235
2001,2,9,-1.3336
2001,2,12,1.1827
2001,2,13,-0.8652
2001,2,14,-0.2184
2001,2,15,0.8124
2001,2,16,-1.8905
2001,2,20,-1.7357
2001,2,21,-1.8508
2001,2,22,-0.1952
2001,2,23,-0.5555
2001,2,26,1.749
2001,2,27,-0.766
2001,2,28,-1.4309
2001,3,1,0.104
2001,3,2,-0.568
2001,3,5,0.5858
2001,3,6,0.9981
2001,3,7,0.6452
2001,3,8,0.2259
2001,3,9,-2.4764
2001,3,12,-4.3181
2001,3,13,1.4829
2001,3,14,-2.5842
2001,3,15,0.5871
2001,3,16,-1.9624
2001,3,19,1.7627
2001,3,20,-2.4077
2001,3,21,-1.7924
2001,3,22,-0.4064
2001,3,23,1.9909
2001,3,26,1.1282
2001,3,27,2.5575
2001,3,28,-2.443
2001,3,29,-0.463
2001,3,30,1.0784
2001,4,2,-1.2462
2001,4,3,-3.4393
2001,4,4,-0.2901
2001,4,5,4.368
2001,4,6,-1.9984
2001,4,9,0.8117
2001,4,10,2.7066
2001,4,11,-0.2131
2001,4,12,1.5104
2001,4,16,-0.3228
2001,4,17,1.0282
2001,4,18,3.889
2001,4,19,1.2551
2001,4,20,-0.8551
2001,4,23,-1.498
2001,4,24,-1.2161
2001,4,25,1.5941
2001,4,26,0.4696
2001,4,27,1.501
2001,4,30,-0.2865
2001,5,1,1.359
2001,5,2,0.0782
2001,5,3,-1.4873
2001,5,4,1.444
2001,5,7,-0.2447
2001,5,8,-0.1828
2001,5,9,-0.4488
2001,5,10,-0.0287
2001,5,11,-0.7577
2001,5,14,0.2609
2001,5,15,0.0416
2001,5,16,2.8453
2001,5,17,0.2724
2001,5,18,0.2693
2001,5,21,1.6154
2001,5,22,-0.2628
2001,5,23,-1.5526
2001,5,24,0.3196
2001,5,25,-1.1816
2001,5,29,-0.7794
2001,5,30,-1.5655
2001,5,31,0.6202
2001,6,1,0.3862
2001,6,4,0.5108
2001,6,5,1.299
2001,6,6,-1.0549
2001,6,7,0.5457
2001,6,8,-0.9397
2001,6,11,-0.8356
2001,6,12,0.1164
2001,6,13,-1.1347
2001,6,14,-1.7502
2001,6,15,-0.4517
2001,6,18,-0.4883
2001,6,19,0.3434
2001,6,20,0.8709
2001,6,21,1.1364
2001,6,22,-0.945
2001,6,25,-0.5509
2001,6,26,-0.151
2001,6,27,-0.4676
2001,6,28,1.2493
2001,6,29,-0.1452
2001,7,2,1.0037
2001,7,3,-0.1827
2001,7,5,-1.2321
2001,7,6,-2.3498
2001,7,9,0.6879
2001,7,10,-1.4398
2001,7,11,-0.1134
2001,7,12,2.3691
2001,7,13,0.6241
2001,7,16,-1.0883
2001,7,17,0.9971
2001,7,18,-0.5542
2001,7,19,0.6053
2001,7,20,-0.3432
2001,7,23,-1.6369
2001,7,24,-1.6272
2001,7,25,1.608
2001,7,26,1.0449
2001,7,27,0.2402
2001,7,30,-0.1078
2001,7,31,0.5571
2001,8,1,0.388
2001,8,2,0.3964
2001,8,3,-0.5243
2001,8,6,-1.1422
2001,8,7,0.3265
2001,8,8,-1.7328
2001,8,9,-0.0084
2001,8,10,0.5687
2001,8,13,0.0949
2001,8,14,-0.3828
2001,8,15,-0.7339
2001,8,16,0.309
2001,8,17,-1.6663
2001,8,20,0.8124
2001,8,21,-1.2079
2001,8,22,0.6956
2001,8,23,-0.2763
2001,8,24,1.9654
2001,8,27,-0.4827
2001,8,28,-1.501
2001,8,29,-1.1115
2001,8,30,-1.7038
2001,8,31,0.403
2001,9,4,-0.0565
2001,9,5,-0.1059
2001,9,6,-2.239
2001,9,7,-1.8637
2001,9,10,0.6226
2001,9,17,-4.9216
2001,9,18,-0.5805
2001,9,19,-1.6112
2001,9,20,-3.106
2001,9,21,-1.9034
2001,9,24,3.8983
2001,9,25,0.879
2001,9,26,-0.5167
2001,9,27,1.1489
2001,9,28,2.1922
2001,10,1,-0.2296
2001,10,2,1.2306
2001,10,3,1.9927
2001,10,4,-0.2471
2001,10,5,0.1636
2001,10,8,-0.8344
2001,10,9,-0.5356
2001,10,10,2.2938
2001,10,11,1.5208
2001,10,12,-0.5267
2001,10,15,-0.153
2001,10,16,0.6936
2001,10,17,-1.8633
2001,10,18,-0.7873
2001,10,19,0.4557
2001,10,22,1.5296
2001,10,23,-0.4698
2001,10,24,0.0387
2001,10,25,1.3721
2001,10,26,0.4109
2001,10,29,-2.3818
2001,10,30,-1.7166
2001,10,31,-0.0009
2001,11,1,2.2948
2001,11,2,0.286
2001,11,5,1.4386
2001,11,6,1.4526
2001,11,7,-0.2735
2001,11,8,0.2456
2001,11,9,0.1582
2001,11,12,-0.1767
2001,11,13,1.8563
2001,11,14,0.1861
2001,11,15,0.0903
2001,11,16,-0.3143
2001,11,19,1.0899
2001,11,20,-0.7298
2001,11,21,-0.4927
2001,11,23,1.1706
2001,11,26,0.6155
2001,11,27,-0.6843
2001,11,28,-1.8251
2001,11,29,1.035
2001,11,30,-0.0658
2001,12,3,-0.8381
2001,12,4,1.3187
2001,12,5,2.2318
2001,12,6,-0.2777
2001,12,7,-0.7531
2001,12,10,-1.5868
2001,12,11,-0.2781
2001,12,12,0.0273
2001,12,13,-1.5558
2001,12,14,0.3314
2001,12,17,1.0035
2001,12,18,0.7546
2001,12,19,0.581
2001,12,20,-0.8377
2001,12,21,0.4351
2001,12,24,-0.021
2001,12,26,0.4124
2001,12,27,0.6752
2001,12,28,0.3362
2001,12,31,-1.1145
2002,1,2,0.574
2002,1,3,0.918
2002,1,4,0.6213
2002,1,7,-0.6499
2002,1,8,-0.3588
2002,1,9,-0.4799
2002,1,10,0.1221
2002,1,11,-0.9468
2002,1,14,-0.6276
2002,1,15,0.6834
2002,1,16,-1.6245
2002,1,17,1.003
2002,1,18,-0.9922
2002,1,22,-0.7334
2002,1,23,0.7925
2002,1,24,0.3519
2002,1,25,0.0998
2002,1,28,-0.0194
2002,1,29,-2.8613
2002,1,30,1.1748
2002,1,31,1.4934
2002,2,1,-0.7078
2002,2,4,-2.4737
2002,2,5,-0.4039
2002,2,6,-0.5972
2002,2,7,-0.3083
2002,2,8,1.4859
2002,2,11,1.434
2002,2,12,-0.3993
2002,2,13,0.9941
2002,2,14,-0.1815
2002,2,15,-1.1017
2002,2,19,-1.8874
2002,2,20,1.3514
2002,2,21,-1.551
2002,2,22,0.8224
2002,2,25,1.7975
2002,2,26,-0.0045
2002,2,27,0.046
2002,2,28,-0.2847
2002,3,1,2.2634
2002,3,4,1.9491
2002,3,5,-0.6673
2002,3,6,1.451
2002,3,7,-0.4498
2002,3,8,0.5849
2002,3,11,0.3393
2002,3,12,-0.2294
2002,3,13,-0.9858
2002,3,14,-0.091
2002,3,15,1.1379
2002,3,18,-0.0523
2002,3,19,0.4067
2002,3,20,-1.5757
2002,3,21,0.1511
2002,3,22,-0.4239
2002,3,25,-1.4651
2002,3,26,0.5849
2002,3,27,0.5349
2002,3,28,0.2455
2002,4,1,-0.0741
2002,4,2,-0.853
2002,4,3,-0.9993
2002,4,4,0.0835
2002,4,5,-0.3205
2002,4,8,0.228
2002,4,9,-0.6656
2002,4,10,1.1335
2002,4,11,-2.3689
2002,4,12,0.6632
2002,4,15,-0.7615
2002,4,16,2.3418
2002,4,17,-0.2038
2002,4,18,-0.1421
2002,4,19,0.0623
2002,4,22,-1.5411
2002,4,23,-0.6201
2002,4,24,-0.7103
2002,4,25,-0.1519
2002,4,26,-1.3889
2002,4,29,-1.0099
2002,4,30,1.0765
2002,5,1,0.8859
2002,5,2,-0.1749
2002,5,3,-1.0262
2002,5,6,-1.934
2002,5,7,-0.3021
2002,5,8,3.7504
2002,5,9,-1.4547
2002,5,10,-1.6794
2002,5,13,1.855
2002,5,14,2.1144
2002,5,15,-0.5659
2002,5,16,0.6562
2002,5,17,0.7612
2002,5,20,-1.3293
2002,5,21,-1.099
2002,5,22,0.5686
2002,5,23,1.0184
2002,5,24,-1.2087
2002,5,28,-0.8553
2002,5,29,-0.6412
2002,5,30,-0.281
2002,5,31,0.2329
2002,6,3,-2.4795
2002,6,4,0.001
2002,6,5,0.885
2002,6,6,-1.9764
2002,6,7,-0.1574
2002,6,10,0.3124
2002,6,11,-1.6629
2002,6,12,0.6571
2002,6,13,-1.0488
2002,6,14,-0.2268
2002,6,17,2.8691
2002,6,18,0.0936
2002,6,19,-1.6536
2002,6,20,-1.3432
2002,6,21,-1.7043
2002,6,24,0.3619
2002,6,25,-1.6702
2002,6,26,-0.2674
2002,6,27,1.7575
2002,6,28,-0.0838
2002,7,1,-2.1378
2002,7,2,-2.1225
2002,7,3,0.6223
2002,7,5,3.673
2002,7,8,-1.2184
2002,7,9,-2.4719
2002,7,10,-3.3962
2002,7,11,0.7496
2002,7,12,-0.6448
2002,7,15,-0.3755
2002,7,16,-1.8389
2002,7,17,0.5538
2002,7,18,-2.7019
2002,7,19,-3.8341
2002,7,22,-3.2922
2002,7,23,-2.7017
2002,7,24,5.7315
2002,7,25,-0.562
2002,7,26,1.6884
2002,7,29,5.4078
2002,7,30,0.4249
2002,7,31,0.9792
2002,8,1,-2.9574
2002,8,2,-2.3082
2002,8,5,-3.4296
2002,8,6,2.9919
2002,8,7,2.001
2002,8,8,3.2722
2002,8,9,0.3512
2002,8,12,-0.5327
2002,8,13,-2.1675
2002,8,14,4.0047
2002,8,15,1.1559
2002,8,16,-0.1591
2002,8,19,2.3633
2002,8,20,-1.3979
2002,8,21,1.2726
2002,8,22,1.4052
2002,8,23,-2.2686
2002,8,26,0.7536
2002,8,27,-1.3851
2002,8,28,-1.8132
2002,8,29,-0.0076
2002,8,30,-0.1885
2002,9,3,-4.1536
2002,9,4,1.7517
2002,9,5,-1.595
2002,9,6,1.68
2002,9,9,1.0113
2002,9,10,0.7331
2002,9,11,-0.0143
2002,9,12,-2.4784
2002,9,13,0.327
2002,9,16,0.145
2002,9,17,-1.9728
2002,9,18,-0.4648
2002,9,19,-3.0065
2002,9,20,0.2455
2002,9,23,-1.3828
2002,9,24,-1.7284
2002,9,25,2.4863
2002,9,26,1.821
2002,9,27,-3.2259
2002,9,30,-1.46
2002,10,1,4.001
2002,10,2,-2.3587
2002,10,3,-1.0822
2002,10,4,-2.2431
2002,10,7,-1.9111
2002,10,8,1.6898
2002,10,9,-2.7287
2002,10,10,3.4966
2002,10,11,3.9059
2002,10,14,0.7327
2002,10,15,4.7336
2002,10,16,-2.4113
2002,10,17,2.2302
2002,10,18,0.5903
2002,10,21,1.7334
2002,10,22,-1.0626
2002,10,23,0.6718
2002,10,24,-1.5221
2002,10,25,1.7167
2002,10,28,-0.8266
2002,10,29,-0.9076
2002,10,30,0.9704
2002,10,31,-0.5557
2002,11,1,1.716
2002,11,4,0.8191
2002,11,5,0.7761
2002,11,6,0.9144
2002,11,7,-2.2852
2002,11,8,-0.8763
2002,11,11,-2.0732
2002,11,12,0.7715
2002,11,13,-0.0476
2002,11,14,2.4634
2002,11,15,0.6149
2002,11,18,-1.0409
2002,11,19,-0.4021
2002,11,20,1.9415
2002,11,21,2.1452
2002,11,22,-0.3438
2002,11,25,0.2504
2002,11,26,-2.0978
2002,11,27,2.7986
2002,11,29,-0.2727
2002,12,2,-0.1901
2002,12,3,-1.4745
2002,12,4,-0.3454
2002,12,5,-1.201
2002,12,6,0.6266
2002,12,9,-2.2176
2002,12,10,1.3957
2002,12,11,0.0564
2002,12,12,-0.3724
2002,12,13,-1.3432
2002,12,16,2.3519
2002,12,17,-0.8139
2002,12,18,-1.3145
2002,12,19,-0.7709
2002,12,20,1.3005
2002,12,23,0.182
2002,12,24,-0.5471
2002,12,26,-0.3149
2002,12,27,-1.6029
2002,12,30,0.4558
2002,12,31,0.0489
2003,1,2,3.32
2003,1,3,-0.0484
2003,1,6,2.2474
2003,1,7,-0.6545
2003,1,8,-1.4086
2003,1,9,1.9397
2003,1,10,-0.0011
2003,1,13,-0.1412
2003,1,14,0.583
2003,1,15,-1.4426
2003,1,16,-0.3942
2003,1,17,-1.4017
2003,1,21,-1.5702
2003,1,22,-1.0432
2003,1,23,1.0224
2003,1,24,-2.9233
2003,1,27,-1.616
2003,1,28,1.305
2003,1,29,0.6779
2003,1,30,-2.2849
2003,1,31,1.313
2003,2,3,0.5399
2003,2,4,-1.4088
2003,2,5,-0.5435
2003,2,6,-0.6449
2003,2,7,-1.0094
2003,2,10,0.7569
2003,2,11,-0.8098
2003,2,12,-1.2687
2003,2,13,-0.16
2003,2,14,2.1435
2003,2,18,1.95
2003,2,19,-0.7096
2003,2,20,-0.9501
2003,2,21,1.3224
2003,2,24,-1.8381
2003,2,25,0.7195
2003,2,26,-1.3141
2003,2,27,1.1758
2003,2,28,0.4622
2003,3,3,-0.7537
2003,3,4,-1.5357
2003,3,5,0.9562
2003,3,6,-0.9339
2003,3,7,0.8259
2003,3,10,-2.583
2003,3,11,-0.8359
2003,3,12,0.4321
2003,3,13,3.4457
2003,3,14,0.1647
2003,3,17,3.5427
2003,3,18,0.4242
2003,3,19,0.8737
2003,3,20,0.1888
2003,3,21,2.2977
2003,3,24,-3.5231
2003,3,25,1.2161
2003,3,26,-0.5476
2003,3,27,-0.1644
2003,3,28,-0.578
2003,3,31,-1.7742
2003,4,1,1.2144
2003,4,2,2.6116
2003,4,3,-0.5052
2003,4,4,0.2738
2003,4,7,0.1229
2003,4,8,-0.1864
2003,4,9,-1.4004
2003,4,10,0.6455
2003,4,11,-0.3763
2003,4,14,1.9498
2003,4,15,0.6303
2003,4,16,-1.2236
2003,4,17,1.5536
2003,4,21,-0.1757
2003,4,22,2.1704
2003,4,23,0.8394
2003,4,24,-0.8259
2003,4,25,-1.3846
2003,4,28,1.7835
2003,4,29,0.3279
2003,4,30,-0.1002
2003,5,1,-0.0676
2003,5,2,1.5039
2003,5,5,-0.3795
2003,5,6,0.8461
2003,5,7,-0.5105
2003,5,8,-1.0058
2003,5,9,1.4278
2003,5,12,1.2535
2003,5,13,-0.2973
2003,5,14,-0.3205
2003,5,15,0.7868
2003,5,16,-0.2504
2003,5,19,-2.4918
2003,5,20,-0.1129
2003,5,21,0.4012
2003,5,22,0.9151
2003,5,23,0.1449
2003,5,27,1.9567
2003,5,28,0.1829
2003,5,29,-0.3756
2003,5,30,1.469
2003,6,2,0.3539
2003,6,3,0.4716
2003,6,4,1.511
2003,6,5,0.3954
2003,6,6,-0.2404
2003,6,9,-1.1977
2003,6,10,0.913
2003,6,11,1.2835
2003,6,12,0.1033
2003,6,13,-0.9915
2003,6,16,2.2385
2003,6,17,0.091
2003,6,18,-0.1552
2003,6,19,-1.5236
2003,6,20,0.0995
2003,6,23,-1.4111
2003,6,24,0.1834
2003,6,25,-0.8267
2003,6,26,1.0776
2003,6,27,-0.9738
2003,6,30,-0.1762
2003,7,1,0.8025
2003,7,2,1.1646
2003,7,3,-0.8111
2003,7,7,1.8992
2003,7,8,0.3405
2003,7,9,-0.5586
2003,7,10,-1.348
2003,7,11,0.9548
2003,7,14,0.5731
2003,7,15,-0.3427
2003,7,16,-0.6417
2003,7,17,-1.2344
2003,7,18,1.1806
2003,7,21,-1.4618
2003,7,22,0.9512
2003,7,23,0.0506
2003,7,24,-0.7091
2003,7,25,1.74
2003,7,28,-0.2163
2003,7,29,-0.7265
2003,7,30,-0.1809
2003,7,31,0.2856
2003,8,1,-1.0259
2003,8,4,0.2724
2003,8,5,-1.7663
2003,8,6,0.1678
2003,8,7,0.728
2003,8,8,0.3562
2003,8,11,0.3069
2003,8,12,0.9953
2003,8,13,-0.6382
2003,8,14,0.6585
2003,8,15,0.0162
2003,8,18,0.9155
2003,8,19,0.2611
2003,8,20,-0.2045
2003,8,21,0.2969
